type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,90.0,TO_RENOVATE,2.0,0,G,145000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,86.0,GOOD,2.0,1,E,199000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1020,98.0,0,2.0,1,D,319900.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,81.0,TO_BE_DONE_UP,2.0,0,G,169000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1020,0.0,JUST_RENOVATED,2.0,0,D,180000.0
APARTMENT,DUPLEX,4.0,1.0,Brussels,1020,171.0,0,2.0,1,D,419000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,70.0,GOOD,0.0,0,D,190000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,81.0,TO_BE_DONE_UP,2.0,0,F,175000.0
APARTMENT,DUPLEX,4.0,3.0,Brussels,1020,245.0,TO_RENOVATE,2.0,1,G,249000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,100.0,TO_BE_DONE_UP,2.0,0,G,175000.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1020,124.0,0,2.0,0,F,299000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1020,38.0,TO_RENOVATE,2.0,0,G,119000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,95.0,0,2.0,1,F,215000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,75.0,TO_RENOVATE,2.0,0,G,169000.0
APARTMENT,APARTMENT,2.0,0.0,Brussels,1020,60.0,0,2.0,1,E,230000.0
APARTMENT,PENTHOUSE,3.0,1.0,Brussels,1020,135.0,AS_NEW,2.0,1,E,365000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1020,22.0,TO_RENOVATE,2.0,0,G,99000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1020,34.0,TO_RENOVATE,2.0,0,G,119000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1020,34.0,TO_RENOVATE,2.0,0,G,119000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1020,50.0,0,3.0,1,F,185000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1020,34.0,TO_RENOVATE,2.0,1,G,119000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1020,35.0,0,2.0,0,G,150000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1020,35.0,0,2.0,0,G,150000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1020,28.0,TO_RENOVATE,2.0,1,G,99000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,45.0,GOOD,2.0,1,G,159000.0
APARTMENT,APARTMENT,2.0,0.0,Brussels,1020,100.0,0,2.0,1,E,315000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,94.0,TO_BE_DONE_UP,2.0,0,D,215000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,120.0,GOOD,2.0,1,D,355000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,0.0,GOOD,0.0,1,D,185000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,73.0,GOOD,0.0,1,E,245000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,44.0,AS_NEW,0.0,0,G,137000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,90.0,TO_BE_DONE_UP,2.0,1,F,210000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,98.0,JUST_RENOVATED,0.0,1,E,295000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,105.0,GOOD,0.0,1,0,265000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,70.0,TO_RENOVATE,2.0,0,G,165000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1020,0.0,TO_RENOVATE,0.0,1,G,158000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,74.0,TO_RENOVATE,2.0,1,G,175000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,77.0,JUST_RENOVATED,2.0,1,D,197000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1020,0.0,TO_BE_DONE_UP,0.0,1,D,179000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,150.0,0,2.0,1,D,375000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,90.0,0,2.0,1,D,249000.0
APARTMENT,DUPLEX,3.0,2.0,Brussels,1020,180.0,TO_RENOVATE,2.0,1,G,295000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1020,113.0,TO_BE_DONE_UP,2.0,1,F,340000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,0.0,TO_RENOVATE,0.0,1,G,165000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,61.0,AS_NEW,2.0,0,G,195000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,90.0,0,2.0,1,E,259000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1020,117.0,TO_BE_DONE_UP,2.0,1,G,290000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,50.0,0,0.0,0,G,159000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,0.0,GOOD,2.0,0,0,225000.0
APARTMENT,APARTMENT,2.0,0.0,Brussels,1020,0.0,0,0.0,1,E,260000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,0.0,0,0.0,1,0,350000.0
APARTMENT,GROUND_FLOOR,1.0,0.0,Brussels,1020,55.0,0,4.0,0,0,175000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,114.0,AS_NEW,2.0,1,D,320000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,67.0,AS_NEW,2.0,1,A,249000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1030,65.0,GOOD,2.0,1,D,240000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,73.0,TO_BE_DONE_UP,2.0,1,C,199000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,99.0,TO_BE_DONE_UP,2.0,1,F,209000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,78.0,GOOD,2.0,1,G,265000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,65.0,GOOD,0.0,1,G,175000.0
APARTMENT,APARTMENT,2.0,0.0,Brussels,1030,140.0,GOOD,0.0,0,G,195000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,113.0,AS_NEW,2.0,1,C,395000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,85.0,GOOD,2.0,1,C,265000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,60.0,GOOD,0.0,0,G,165000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,106.0,GOOD,2.0,1,D,289000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,80.0,GOOD,2.0,1,D,239000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,140.0,GOOD,3.0,1,G,310000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,56.0,AS_NEW,2.0,0,D,289000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,79.0,0,2.0,1,C,299000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,120.0,TO_RENOVATE,0.0,0,C,357000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,80.0,GOOD,3.0,1,G,210000.0
APARTMENT,APARTMENT,3.0,2.0,Brussels,1030,140.0,0,3.0,1,C,500000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,65.0,TO_BE_DONE_UP,2.0,1,G,195000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,72.0,AS_NEW,3.0,0,G,245000.0
APARTMENT,DUPLEX,2.0,2.0,Brussels,1030,82.0,GOOD,2.0,1,G,275000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,99.0,GOOD,2.0,1,E,360000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,28.0,GOOD,4.0,1,G,137500.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1030,43.0,GOOD,2.0,1,D,243000.0
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1030,110.0,GOOD,2.0,1,D,520000.0
APARTMENT,APARTMENT,3.0,3.0,Brussels,1030,167.0,AS_NEW,2.0,1,B,665000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,97.0,AS_NEW,3.0,1,C,390000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,84.0,AS_NEW,2.0,1,C,295000.0
APARTMENT,PENTHOUSE,5.0,2.0,Brussels,1030,165.0,GOOD,4.0,1,D,450000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1030,170.0,GOOD,2.0,1,E,497500.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1030,115.0,AS_NEW,1.0,1,D,615500.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,116.0,AS_NEW,2.0,0,C,499000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,100.0,GOOD,0.0,1,D,388000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,90.0,TO_BE_DONE_UP,4.0,1,D,240000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,103.0,GOOD,0.0,0,B,385000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1030,30.0,GOOD,2.0,1,G,145000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,87.0,0,2.0,0,D,290000.0
APARTMENT,TRIPLEX,3.0,2.0,Brussels,1030,141.0,AS_NEW,2.0,1,D,545000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,120.0,GOOD,2.0,0,G,200000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,80.0,0,2.0,0,G,210000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,140.0,0,2.0,0,G,310000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,125.0,AS_NEW,2.0,1,D,750000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,90.0,TO_BE_DONE_UP,2.0,1,G,239000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,85.0,TO_RENOVATE,0.0,1,D,280000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,65.0,GOOD,0.0,1,G,150000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,54.0,GOOD,2.0,1,G,265000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,89.0,GOOD,2.0,1,C,270000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,50.0,JUST_RENOVATED,3.0,1,E,275000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,97.0,AS_NEW,2.0,1,C,295000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,104.0,GOOD,2.0,1,B,350000.0
APARTMENT,DUPLEX,2.0,2.0,Brussels,1030,125.0,GOOD,0.0,1,G,385000.0
APARTMENT,APARTMENT,3.0,3.0,Brussels,1030,225.0,JUST_RENOVATED,2.0,1,F,750000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,130.0,TO_RENOVATE,2.0,1,G,180000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,66.0,GOOD,0.0,1,F,245000.0
APARTMENT,APARTMENT,3.0,2.0,Brussels,1030,125.0,AS_NEW,3.0,1,C,389000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,86.0,AS_NEW,2.0,1,C,499000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,63.0,TO_BE_DONE_UP,2.0,1,G,159000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,70.0,GOOD,2.0,1,G,269000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,90.0,JUST_RENOVATED,2.0,1,F,310000.0
APARTMENT,FLAT_STUDIO,1.0,0.0,Brussels,1030,45.0,TO_BE_DONE_UP,2.0,0,E,145000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,80.0,AS_NEW,2.0,1,F,299000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,76.0,GOOD,0.0,1,D,265000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,84.0,TO_RENOVATE,2.0,1,E,175000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,98.0,AS_NEW,0.0,1,C,360000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,112.0,0,2.0,1,D,375000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,78.0,TO_BE_DONE_UP,3.0,1,G,189000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,96.0,JUST_RENOVATED,2.0,1,C,437500.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1030,140.0,JUST_RENOVATED,0.0,1,C,545000.0
APARTMENT,APARTMENT,4.0,1.0,Brussels,1030,150.0,TO_RENOVATE,0.0,0,G,239000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,82.0,GOOD,2.0,1,G,240000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,74.0,0,2.0,0,C,245000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,72.0,TO_BE_DONE_UP,2.0,0,F,179000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,96.0,0,2.0,0,E,350000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,78.0,0,2.0,1,A,349000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,80.0,TO_BE_DONE_UP,2.0,0,F,180000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,80.0,TO_RENOVATE,2.0,1,G,190000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,80.0,GOOD,0.0,0,D,293000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,73.0,AS_NEW,2.0,0,B,322000.0
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1030,85.0,JUST_RENOVATED,2.0,1,C,449000.0
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1030,91.0,GOOD,0.0,1,G,249000.0
APARTMENT,DUPLEX,2.0,0.0,Brussels,1030,131.0,0,0.0,1,C,389000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,60.0,TO_BE_DONE_UP,2.0,0,E,165000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,57.0,TO_BE_DONE_UP,2.0,1,F,169000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,115.0,GOOD,2.0,1,E,365000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,87.0,GOOD,2.0,1,C,285000.0
APARTMENT,LOFT,1.0,1.0,Brussels,1030,87.0,AS_NEW,2.0,1,D,330000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,126.0,0,2.0,1,0,325000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1030,173.0,AS_NEW,2.0,1,D,615000.0
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1030,107.0,AS_NEW,0.0,1,B,325000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,125.0,JUST_RENOVATED,2.0,1,0,444444.0
APARTMENT,FLAT_STUDIO,1.0,0.0,Brussels,1030,41.0,GOOD,0.0,1,G,165000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,90.0,GOOD,3.0,0,D,259000.0
APARTMENT,TRIPLEX,6.0,2.0,Brussels,1030,269.0,TO_RENOVATE,3.0,1,F,369000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,60.0,0,2.0,0,E,165000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,62.0,0,2.0,0,F,250000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,70.0,GOOD,3.0,1,E,230000.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1030,135.0,GOOD,0.0,0,E,595000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1030,134.0,GOOD,2.0,1,E,475000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,60.0,0,2.0,0,E,145000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,79.0,JUST_RENOVATED,0.0,0,F,295000.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1030,96.0,AS_NEW,2.0,1,0,445000.0
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1030,107.0,0,2.0,1,B,325000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,118.0,GOOD,2.0,1,E,350000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,84.0,GOOD,2.0,1,C,285000.0
APARTMENT,TRIPLEX,2.0,1.0,Brussels,1030,160.0,AS_NEW,2.0,1,0,520000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,90.0,0,2.0,1,F,325000.0
APARTMENT,DUPLEX,2.0,2.0,Brussels,1030,135.0,GOOD,0.0,0,E,495000.0
APARTMENT,LOFT,2.0,1.0,Brussels,1030,170.0,JUST_RENOVATED,2.0,0,C,550000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,101.0,0,2.0,1,D,345000.0
APARTMENT,PENTHOUSE,1.0,1.0,Brussels,1030,51.0,AS_NEW,2.0,1,G,230000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,97.0,GOOD,0.0,1,G,365000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,146.0,0,0.0,0,0,465000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1030,146.0,0,0.0,0,0,465000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,146.0,0,0.0,0,0,465000.0
APARTMENT,TRIPLEX,4.0,2.0,Brussels,1030,145.0,TO_RENOVATE,2.0,1,F,410000.0
APARTMENT,LOFT,3.0,1.0,Brussels,1030,200.0,0,0.0,1,E,595000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,74.0,AS_NEW,0.0,1,C,199000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,0.0,GOOD,0.0,1,G,279000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,55.0,0,2.0,0,0,165000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,97.0,GOOD,0.0,0,C,269000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,86.0,GOOD,2.0,1,C,290000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,84.0,0,4.0,1,G,195000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1030,90.0,JUST_RENOVATED,3.0,0,F,265000.0
APARTMENT,APARTMENT,2.0,0.0,Brussels,1030,136.0,AS_NEW,2.0,1,B,395000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,120.0,0,0.0,0,G,239000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1030,36.0,TO_BE_DONE_UP,0.0,0,F,128000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,71.0,AS_NEW,2.0,1,E,340000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,73.0,0,0.0,0,0,210000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1030,67.0,0,0.0,0,G,199000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,110.0,JUST_RENOVATED,2.0,1,D,395000.0
APARTMENT,APARTMENT,5.0,2.0,Brussels,1030,220.0,GOOD,2.0,1,D,759000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,0.0,GOOD,0.0,0,E,250000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,120.0,0,3.0,1,E,339000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,92.0,0,2.0,0,E,220000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,92.0,GOOD,0.0,1,E,249000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,0.0,GOOD,0.0,0,0,299000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1030,40.0,GOOD,2.0,1,C,180000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,127.0,TO_BE_DONE_UP,2.0,1,F,275000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,0.0,0,0.0,0,G,180000.0
APARTMENT,TRIPLEX,5.0,2.0,Brussels,1030,200.0,TO_RENOVATE,2.0,1,E,325000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,0.0,0,0.0,0,F,100000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,65.0,0,2.0,0,F,225000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,77.0,GOOD,2.0,0,E,259000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,82.0,GOOD,2.0,1,D,219000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,92.0,GOOD,2.0,1,G,249000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,80.0,GOOD,2.0,1,E,183000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,100.0,AS_NEW,2.0,1,F,260000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,97.0,AS_NEW,2.0,1,D,315000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,62.0,GOOD,2.0,0,D,250000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,65.0,GOOD,2.0,1,D,230000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,108.0,TO_BE_DONE_UP,2.0,1,D,315000.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1030,120.0,TO_RENOVATE,0.0,1,G,270000.0
APARTMENT,DUPLEX,3.0,2.0,Brussels,1030,150.0,JUST_RENOVATED,0.0,1,G,320000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,70.0,GOOD,2.0,1,F,219000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1030,163.0,TO_RENOVATE,2.0,1,G,289000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,78.0,TO_RENOVATE,2.0,1,G,150000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1030,130.0,GOOD,2.0,1,F,300000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,107.0,TO_BE_DONE_UP,2.0,1,G,299000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,90.0,TO_RENOVATE,2.0,1,D,340000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,86.0,GOOD,2.0,1,F,269000.0
APARTMENT,TRIPLEX,4.0,2.0,Brussels,1030,148.0,GOOD,2.0,1,0,319000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,75.0,TO_BE_DONE_UP,2.0,0,G,245000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,70.0,GOOD,2.0,1,D,300000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,340.0,AS_NEW,2.0,1,C,999000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,140.0,TO_RENOVATE,2.0,1,F,259000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,85.0,JUST_RENOVATED,0.0,1,F,249000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,98.0,GOOD,2.0,1,D,299000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,98.0,TO_BE_DONE_UP,2.0,1,D,239000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,89.0,GOOD,2.0,0,C,280000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,85.0,TO_RENOVATE,2.0,1,G,199000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,67.0,AS_NEW,2.0,1,D,210000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1030,156.0,TO_RENOVATE,2.0,0,E,229000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1030,115.0,TO_RENOVATE,2.0,1,G,235000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,70.0,TO_BE_DONE_UP,0.0,0,G,195000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1030,100.0,JUST_RENOVATED,2.0,0,D,249000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,100.0,GOOD,2.0,1,0,315000.0
APARTMENT,GROUND_FLOOR,3.0,1.0,Brussels,1030,121.0,GOOD,2.0,1,E,449000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,55.0,AS_NEW,2.0,0,E,179000.0
APARTMENT,SERVICE_FLAT,1.0,1.0,Brussels,1030,65.0,AS_NEW,0.0,1,G,143000.0
APARTMENT,TRIPLEX,4.0,2.0,Brussels,1030,148.0,GOOD,2.0,1,D,333000.0
APARTMENT,DUPLEX,5.0,1.0,Brussels,1030,184.0,TO_RENOVATE,2.0,1,G,299000.0
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1030,136.0,0,0.0,1,C,570000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,93.0,AS_NEW,2.0,0,F,340000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1030,48.0,GOOD,4.0,1,G,149500.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,86.0,GOOD,0.0,1,C,287000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,121.0,GOOD,1.0,1,E,329000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,92.0,GOOD,2.0,1,C,375000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,150.0,JUST_RENOVATED,0.0,1,E,595000.0
APARTMENT,APARTMENT,4.0,1.0,Brussels,1030,170.0,TO_BE_DONE_UP,0.0,0,0,425000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,144.0,GOOD,2.0,1,D,425000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,105.0,GOOD,2.0,0,C,350000.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1030,0.0,TO_RENOVATE,2.0,0,G,219000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,83.0,GOOD,2.0,1,0,315000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,146.0,GOOD,2.0,1,E,385000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,80.0,0,0.0,1,F,250000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1030,75.0,GOOD,0.0,0,D,315000.0
APARTMENT,DUPLEX,5.0,1.0,Brussels,1030,155.0,GOOD,0.0,0,G,535000.0
APARTMENT,APARTMENT,5.0,1.0,Brussels,1030,130.0,0,2.0,0,F,320000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1030,92.0,0,2.0,1,D,278000.0
APARTMENT,GROUND_FLOOR,1.0,0.0,Brussels,1030,70.0,GOOD,2.0,0,F,289000.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1030,129.0,0,0.0,1,D,450000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1030,100.0,GOOD,3.0,1,B,350000.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1030,0.0,GOOD,4.0,1,C,120000.0
APARTMENT,PENTHOUSE,1.0,1.0,Brussels,1030,100.0,GOOD,1.0,1,F,395000.0
