type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price,price_per_m2
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9620,107.0,AS_NEW,4.0,1,A,404000.0,3775.7
APARTMENT,PENTHOUSE,3.0,1.0,East Flanders,9620,220.0,AS_NEW,4.0,1,A,990000.0,4500.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,91.0,AS_NEW,4.0,1,A,314000.0,3450.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,93.0,AS_NEW,2.0,1,A+,269000.0,2892.47
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,89.0,GOOD,2.0,1,B,149000.0,1674.16
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,121.0,GOOD,2.0,1,B,365000.0,3016.53
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9620,82.0,GOOD,2.0,1,A,269500.0,3286.59
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,121.0,GOOD,2.0,1,A,339000.0,2801.65
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,124.0,GOOD,2.0,1,B,345000.0,2782.26
APARTMENT,SERVICE_FLAT,2.0,1.0,East Flanders,9620,70.0,GOOD,2.0,1,B,250000.0,3571.43
APARTMENT,PENTHOUSE,3.0,1.0,East Flanders,9620,132.0,GOOD,2.0,1,A,339000.0,2568.18
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,103.0,GOOD,2.0,0,A,249000.0,2417.48
APARTMENT,SERVICE_FLAT,1.0,1.0,East Flanders,9620,71.0,GOOD,2.0,1,B,260000.0,3661.97
APARTMENT,PENTHOUSE,2.0,2.0,East Flanders,9620,164.0,GOOD,2.0,1,B,630000.0,3841.46
APARTMENT,SERVICE_FLAT,1.0,1.0,East Flanders,9620,59.0,GOOD,2.0,1,B,215000.0,3644.07
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9620,164.0,GOOD,2.0,1,B,630000.0,3841.46
APARTMENT,SERVICE_FLAT,1.0,1.0,East Flanders,9620,59.0,GOOD,2.0,1,B,220000.0,3728.81
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9620,85.0,AS_NEW,3.0,1,B,225000.0,2647.06
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,88.0,TO_BE_DONE_UP,2.0,0,C,155000.0,1761.36
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,91.0,AS_NEW,3.0,1,B,210000.0,2307.69
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9750,147.0,GOOD,2.0,1,B,598500.0,4071.43
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9750,84.0,GOOD,2.0,1,A,269000.0,3202.38
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9750,107.0,GOOD,2.0,1,B,265000.0,2476.64
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9770,78.0,GOOD,2.0,1,B,280000.0,3589.74
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9770,60.0,GOOD,4.0,1,B,235000.0,3916.67
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9770,77.0,GOOD,4.0,0,B,260000.0,3376.62
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9770,86.0,GOOD,4.0,0,B,310000.0,3604.65
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9770,76.0,GOOD,2.0,1,B,260000.0,3421.05
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9770,86.0,GOOD,4.0,1,B,305000.0,3546.51
APARTMENT,APARTMENT,3.0,0.0,East Flanders,9770,124.0,GOOD,4.0,1,B,425000.0,3427.42
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,69.0,GOOD,2.0,1,A,225000.0,3260.87
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9690,81.0,GOOD,4.0,1,A+,279900.0,3455.56
APARTMENT,LOFT,0.0,3.0,East Flanders,9690,390.0,GOOD,4.0,0,A,550000.0,1410.26
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9690,95.0,GOOD,3.0,0,B,169000.0,1778.95
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,91.0,GOOD,2.0,1,B,290000.0,3186.81
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,91.0,GOOD,2.0,1,B,419000.0,4604.4
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,91.0,GOOD,2.0,1,B,220000.0,2417.58
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9690,131.0,GOOD,3.0,1,B,269000.0,2053.44
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9690,60.0,GOOD,2.0,1,B,259000.0,4316.67
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,60.0,GOOD,2.0,1,B,285000.0,4750.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,79.0,GOOD,2.0,1,B,285000.0,3607.59
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,83.0,GOOD,2.0,1,B,290000.0,3493.98
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,85.0,GOOD,2.0,1,B,290000.0,3411.76
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,80.0,GOOD,2.0,1,B,299000.0,3737.5
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,91.0,GOOD,2.0,1,B,299000.0,3285.71
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,91.0,GOOD,2.0,1,B,299000.0,3285.71
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,90.0,GOOD,2.0,1,B,315000.0,3500.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9690,106.0,GOOD,2.0,1,B,419000.0,3952.83
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9790,89.0,GOOD,2.0,0,B,278708.0,3131.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,103.0,GOOD,2.0,1,C,339000.0,3291.26
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,97.0,TO_BE_DONE_UP,2.0,0,B,225000.0,2319.59
APARTMENT,APARTMENT,6.0,2.0,East Flanders,9300,395.0,TO_RENOVATE,3.0,1,E,460000.0,1164.56
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,332000.0,3132.08
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,89.0,GOOD,2.0,0,B,219000.0,2460.67
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,121.0,GOOD,2.0,0,B,325000.0,2685.95
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,118.0,AS_NEW,2.0,1,B,274900.0,2329.66
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,184.0,GOOD,2.0,0,C,325000.0,1766.3
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,93.0,AS_NEW,2.0,1,A,359000.0,3860.22
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,260250.0,2365.91
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,116.0,GOOD,2.0,1,B,299000.0,2577.59
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,107.0,GOOD,4.0,1,B,289580.0,2706.36
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,46.0,GOOD,2.0,0,B,135000.0,2934.78
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,72.0,GOOD,2.0,1,A+,279900.0,3887.5
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,84.0,GOOD,2.0,1,A+,359900.0,4284.52
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,98.0,GOOD,2.0,1,A+,409900.0,4182.65
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9300,54.0,TO_BE_DONE_UP,2.0,1,B,165000.0,3055.56
APARTMENT,TRIPLEX,3.0,1.0,East Flanders,9300,136.0,AS_NEW,2.0,1,B,265000.0,1948.53
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,58.0,GOOD,2.0,0,C,135000.0,2327.59
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,46.0,GOOD,2.0,0,B,135000.0,2934.78
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,60.0,GOOD,2.0,0,D,170000.0,2833.33
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,95.0,GOOD,2.0,1,B,179000.0,1884.21
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,260250.0,2365.91
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,265250.0,2411.36
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,124.0,GOOD,4.0,1,B,304000.0,2451.61
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,89.0,AS_NEW,2.0,0,D,210000.0,2359.55
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,165.0,GOOD,2.0,1,C,399000.0,2418.18
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,52.0,GOOD,2.0,0,C,135000.0,2596.15
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,119.0,GOOD,2.0,1,B,388500.0,3264.71
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,89.0,AS_NEW,2.0,1,A,339000.0,3808.99
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,100.0,AS_NEW,2.0,1,B,199000.0,1990.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,95.0,GOOD,2.0,0,B,280000.0,2947.37
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9300,74.0,GOOD,2.0,1,F,149000.0,2013.51
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,231500.0,2543.96
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,150.0,GOOD,2.0,1,B,985000.0,6566.67
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,87.0,GOOD,2.0,1,C,199000.0,2287.36
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9300,72.0,AS_NEW,2.0,1,A,259000.0,3597.22
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,365000.0,4010.99
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9300,56.0,JUST_RENOVATED,2.0,1,C,185000.0,3303.57
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,99.0,GOOD,2.0,1,B,200000.0,2020.2
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9300,173.0,GOOD,2.0,1,B,345000.0,1994.22
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,125.0,JUST_RENOVATED,2.0,1,B,259000.0,2072.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,75.0,GOOD,2.0,0,B,195000.0,2600.0
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9300,124.0,AS_NEW,2.0,1,A,350000.0,2822.58
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,112.0,GOOD,2.0,1,B,232000.0,2071.43
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,173.0,AS_NEW,2.0,1,B,345000.0,1994.22
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,160.0,GOOD,2.0,1,B,399000.0,2493.75
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,116.0,GOOD,2.0,1,B,332891.0,2869.75
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,105.0,GOOD,2.0,1,B,249000.0,2371.43
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,120.0,TO_BE_DONE_UP,4.0,1,B,210000.0,1750.0
APARTMENT,APARTMENT,4.0,2.0,East Flanders,9300,228.0,GOOD,2.0,1,B,310000.0,1359.65
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,197.0,TO_BE_DONE_UP,4.0,1,C,649000.0,3294.42
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,159000.0,1747.25
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,C,237000.0,2154.55
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9300,96.0,GOOD,2.0,1,D,200000.0,2083.33
APARTMENT,APARTMENT,4.0,1.0,East Flanders,9300,184.0,GOOD,4.0,1,C,325000.0,1766.3
APARTMENT,PENTHOUSE,2.0,1.0,East Flanders,9300,91.0,AS_NEW,2.0,0,B,245000.0,2692.31
APARTMENT,FLAT_STUDIO,0.0,1.0,East Flanders,9300,36.0,GOOD,2.0,0,C,105000.0,2916.67
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9300,64.0,GOOD,2.0,1,B,185699.0,2901.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,113.0,GOOD,2.0,1,B,194000.0,1716.81
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9300,89.0,GOOD,2.0,1,B,233379.0,2622.24
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,80.0,GOOD,2.0,1,B,269000.0,3362.5
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,138.0,JUST_RENOVATED,2.0,1,C,310000.0,2246.38
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,96.0,GOOD,2.0,1,B,261560.0,2724.58
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9300,91.0,GOOD,2.0,0,C,145000.0,1593.41
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,67.0,GOOD,2.0,1,C,169000.0,2522.39
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,90.0,GOOD,2.0,1,B,219000.0,2433.33
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,C,230000.0,2090.91
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,105.0,JUST_RENOVATED,2.0,1,A,295000.0,2809.52
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,78.0,GOOD,2.0,0,B,195000.0,2500.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,60.0,GOOD,3.0,0,E,169000.0,2816.67
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,89.0,GOOD,2.0,0,B,215000.0,2415.73
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,371000.0,3500.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,376300.0,3550.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,B,420200.0,3820.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,B,423500.0,3850.0
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,109.0,GOOD,2.0,1,B,289140.0,2652.66
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,111.0,GOOD,2.0,1,B,308710.0,2781.17
APARTMENT,PENTHOUSE,3.0,1.0,East Flanders,9300,121.0,GOOD,2.0,1,E,235000.0,1942.15
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9300,79.0,AS_NEW,2.0,1,B,268560.0,3399.49
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,54.0,JUST_RENOVATED,2.0,0,A,250000.0,4629.63
APARTMENT,LOFT,6.0,1.0,East Flanders,9300,91.0,TO_BE_DONE_UP,2.0,1,F,395000.0,4340.66
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9300,108.0,AS_NEW,2.0,1,B,204900.0,1897.22
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,97.0,AS_NEW,4.0,1,B,275100.0,2836.08
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,97.0,AS_NEW,4.0,1,B,275100.0,2836.08
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9300,104.0,AS_NEW,2.0,0,B,345000.0,3317.31
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,84.0,GOOD,2.0,1,A,378000.0,4500.0
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,124.0,AS_NEW,4.0,1,B,319000.0,2572.58
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,124.0,AS_NEW,4.0,1,B,319000.0,2572.58
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,90.0,GOOD,2.0,1,B,333000.0,3700.0
APARTMENT,APARTMENT,0.0,1.0,East Flanders,9300,53.0,GOOD,2.0,1,B,217360.0,4101.13
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,105.0,GOOD,3.0,1,B,295100.0,2810.48
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,105.0,GOOD,3.0,1,B,295100.0,2810.48
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,107.0,GOOD,3.0,1,B,304580.0,2846.54
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,88.0,GOOD,2.0,1,B,321000.0,3647.73
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,99.0,GOOD,2.0,1,B,353000.0,3565.66
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,97.0,GOOD,2.0,1,B,396100.0,4083.51
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,105.0,GOOD,2.0,1,B,396600.0,3777.14
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,132.0,GOOD,2.0,1,B,425200.0,3221.21
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,131.0,GOOD,2.0,1,B,425700.0,3249.62
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,131.0,GOOD,2.0,1,B,426200.0,3253.44
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,132.0,GOOD,2.0,1,B,428500.0,3246.21
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,280250.0,2547.73
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,69.0,GOOD,2.0,1,B,261560.0,3790.72
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,65.0,GOOD,2.0,1,B,264560.0,4070.15
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,66.0,GOOD,2.0,1,B,265260.0,4019.09
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,280250.0,2547.73
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,280250.0,2547.73
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,281000.0,2554.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,327600.0,3600.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,328100.0,3605.49
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,331000.0,3637.36
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,GOOD,2.0,1,B,332900.0,3658.24
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,89.0,GOOD,2.0,1,B,341600.0,3838.2
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,92.0,GOOD,2.0,1,B,344000.0,3739.13
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,364100.0,3434.91
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,368400.0,3475.47
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,117.0,GOOD,2.0,1,B,403600.0,3449.57
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,B,416600.0,3787.27
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9300,107.0,GOOD,3.0,1,B,304580.0,2846.54
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,97.0,GOOD,2.0,0,E,215000.0,2216.49
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,79.0,GOOD,2.0,1,B,268560.0,3399.49
APARTMENT,APARTMENT,4.0,1.0,East Flanders,9300,91.0,GOOD,3.0,0,E,399000.0,4384.62
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,72.0,GOOD,2.0,1,A,233649.0,3245.12
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,65.0,GOOD,2.0,1,A,233717.0,3595.65
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,280250.0,2547.73
APARTMENT,APARTMENT,0.0,1.0,East Flanders,9300,49.0,GOOD,2.0,1,B,211400.0,4314.29
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,65.0,GOOD,2.0,1,B,263350.0,4051.54
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,B,281000.0,2554.55
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,2.0,1,B,281000.0,2554.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,90.0,GOOD,2.0,1,B,331450.0,3682.78
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9300,110.0,GOOD,4.0,1,B,281000.0,2554.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,95.0,GOOD,4.0,1,B,257000.0,2705.26
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,99.0,GOOD,4.0,1,B,262650.0,2653.03
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,99.0,GOOD,4.0,1,B,262650.0,2653.03
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,109.0,GOOD,2.0,1,A,289100.0,2652.29
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,111.0,GOOD,2.0,1,A,306800.0,2763.96
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,95.0,GOOD,4.0,1,B,257000.0,2705.26
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,101.0,GOOD,2.0,1,A,288600.0,2857.43
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,47.0,GOOD,2.0,1,A,169800.0,3612.77
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,49.0,GOOD,2.0,1,B,197810.0,4036.94
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,85.0,GOOD,2.0,1,E,185000.0,2176.47
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,219000.0,2066.04
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,93.0,GOOD,2.0,0,B,239000.0,2569.89
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,75.0,TO_BE_DONE_UP,4.0,1,B,160000.0,2133.33
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,134.0,GOOD,2.0,1,B,315000.0,2350.75
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,105.0,GOOD,2.0,1,B,279000.0,2657.14
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,75.0,JUST_RENOVATED,2.0,1,B,195000.0,2600.0
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,175.0,GOOD,2.0,1,B,395000.0,2257.14
APARTMENT,SERVICE_FLAT,1.0,1.0,East Flanders,9300,52.0,GOOD,2.0,1,B,239500.0,4605.77
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,65.0,GOOD,2.0,1,B,189000.0,2907.69
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,199.0,GOOD,2.0,1,C,240000.0,1206.03
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,120.0,GOOD,2.0,1,C,270000.0,2250.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,77.0,GOOD,2.0,1,C,179000.0,2324.68
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,82.0,JUST_RENOVATED,2.0,1,F,249000.0,3036.59
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,103.0,AS_NEW,2.0,1,B,343850.0,3338.35
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,153.0,JUST_RENOVATED,2.0,0,B,346750.0,2266.34
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,119.0,GOOD,2.0,0,B,310000.0,2605.04
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,100.0,GOOD,2.0,1,A+,390000.0,3900.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,100.0,GOOD,2.0,1,A+,390000.0,3900.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,123.0,GOOD,2.0,0,B,295000.0,2398.37
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,112.0,GOOD,2.0,1,B,325000.0,2901.79
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,112.0,GOOD,2.0,1,B,399000.0,3562.5
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,140.0,JUST_RENOVATED,2.0,0,B,285000.0,2035.71
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,120.0,AS_NEW,2.0,1,B,485000.0,4041.67
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,TO_BE_DONE_UP,2.0,0,D,210000.0,2307.69
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,112.0,GOOD,2.0,1,B,335000.0,2991.07
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,112.0,GOOD,2.0,1,B,395000.0,3526.79
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,130.0,AS_NEW,2.0,1,B,285000.0,2192.31
APARTMENT,APARTMENT,2.0,2.0,East Flanders,9300,91.0,GOOD,2.0,1,B,345000.0,3791.21
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,72.0,GOOD,2.0,1,C,179000.0,2486.11
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,106.0,GOOD,2.0,1,B,185000.0,1745.28
APARTMENT,APARTMENT,2.0,2.0,East Flanders,9300,110.0,AS_NEW,2.0,1,B,258000.0,2345.45
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,91.0,AS_NEW,1.0,1,B,375000.0,4120.88
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,45.0,GOOD,2.0,1,F,145000.0,3222.22
APARTMENT,TRIPLEX,3.0,1.0,East Flanders,9300,261.0,JUST_RENOVATED,2.0,1,B,499000.0,1911.88
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,85.0,GOOD,2.0,1,B,275000.0,3235.29
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,85.0,TO_BE_DONE_UP,2.0,1,C,165000.0,1941.18
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,116.0,GOOD,2.0,1,B,253000.0,2181.03
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9300,107.0,GOOD,2.0,1,B,260000.0,2429.91
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,82.0,JUST_RENOVATED,2.0,1,B,245000.0,2987.8
APARTMENT,DUPLEX,2.0,2.0,East Flanders,9300,96.0,GOOD,2.0,1,B,279000.0,2906.25
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,160.0,GOOD,3.0,1,B,259000.0,1618.75
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9300,110.0,GOOD,2.0,1,B,355000.0,3227.27
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9300,140.0,GOOD,2.0,1,C,275000.0,1964.29
